# timestamp(s) tx ty tz qx qy qz qw
1520530395.75635 0.684855 -0.922907 1.170085 0.107396 -0.115917 -0.231068 0.960019 
1520530395.80635 0.714205 -0.881263 1.147669 0.110143 -0.123167 -0.243869 0.955629 
1520530395.85635 0.736670 -0.833256 1.126866 0.109944 -0.123818 -0.261446 0.950909 
1520530395.90635 0.753137 -0.779514 1.107052 0.110343 -0.117803 -0.285465 0.944699 
1520530395.95635 0.766448 -0.721333 1.089733 0.113300 -0.109849 -0.314099 0.936183 
1520530396.00635 0.778685 -0.659316 1.075238 0.118675 -0.108994 -0.345044 0.924652 
1520530396.05635 0.789959 -0.593858 1.064010 0.124403 -0.113329 -0.377454 0.910609 
1520530396.10635 0.801765 -0.526725 1.054808 0.129062 -0.120793 -0.411585 0.894063 
1520530396.15635 0.814509 -0.458303 1.046252 0.127671 -0.121760 -0.448181 0.876361 
1520530396.20635 0.829244 -0.387685 1.037127 0.121621 -0.112819 -0.484740 0.858783 
1520530396.25635 0.847186 -0.316346 1.029741 0.111750 -0.101568 -0.521897 0.839535 
1520530396.30635 0.867883 -0.243421 1.024123 0.103452 -0.090928 -0.558467 0.818012 
1520530396.35635 0.891339 -0.168334 1.021029 0.095182 -0.080922 -0.591407 0.796637 
1520530396.40635 0.918943 -0.092472 1.021041 0.092775 -0.079943 -0.624003 0.771765 
1520530396.45635 0.948915 -0.016486 1.024547 0.092391 -0.084020 -0.656934 0.743534 
1520530396.50635 0.979925 0.058126 1.030525 0.092113 -0.090627 -0.689216 0.712940 
1520530396.55635 1.010638 0.132718 1.038301 0.093714 -0.094894 -0.721652 0.679287 
1520530396.60635 1.040688 0.204330 1.049883 0.092250 -0.097282 -0.752471 0.644836 
1520530396.65635 1.069752 0.272213 1.065174 0.088746 -0.100375 -0.778541 0.613126 
1520530396.70635 1.096256 0.336646 1.083453 0.085797 -0.097822 -0.799782 0.586020 
1520530396.75635 1.119880 0.397037 1.105565 0.085934 -0.091786 -0.820106 0.558226 
1520530396.80635 1.137315 0.452589 1.133063 0.081102 -0.078254 -0.836632 0.536046 
1520530396.85635 1.150487 0.501499 1.165741 0.078985 -0.064824 -0.849647 0.517358 
1520530396.90635 1.158498 0.543784 1.204696 0.075874 -0.049391 -0.860808 0.500812 
1520530396.95635 1.162084 0.578777 1.249737 -0.069939 0.029109 0.869869 -0.487431 
1520530397.00635 1.161225 0.604039 1.298464 -0.062435 0.002123 0.875828 -0.478563 
1520530397.05635 1.156873 0.618812 1.350054 -0.053779 -0.025210 0.878226 -0.474543 
1520530397.10635 1.148795 0.621936 1.401117 -0.045608 -0.052394 0.876118 -0.477066 
1520530397.15635 1.137620 0.613407 1.449144 -0.039700 -0.076137 0.869382 -0.486624 
1520530397.20635 1.123539 0.592887 1.491469 0.037918 0.099642 -0.858139 0.502225 
1520530397.25635 1.106932 0.561538 1.525717 0.035485 0.117483 -0.843959 0.522180 
1520530397.30635 1.089844 0.519565 1.550693 0.032713 0.131779 -0.824897 0.548734 
1520530397.35635 1.073633 0.467208 1.565191 0.025085 0.142244 -0.803586 0.577397 
1520530397.40635 1.058203 0.406048 1.566411 0.018213 0.149462 -0.778203 0.609697 
1520530397.45635 1.045375 0.338845 1.553894 0.017892 0.152902 -0.753885 0.638716 
1520530397.50635 1.035040 0.264825 1.527285 0.019888 0.146725 -0.728675 0.668662 
1520530397.55635 1.029306 0.186705 1.487895 0.026723 0.129530 -0.701163 0.700627 
1520530397.60635 1.028277 0.103956 1.436836 0.033827 0.102234 -0.671319 0.733304 
1520530397.65635 1.034079 0.020083 1.378168 0.046278 0.072362 -0.640667 0.762999 
1520530397.70635 1.047128 -0.066138 1.315825 0.055508 0.038577 -0.606531 0.792181 
1520530397.75635 1.066918 -0.151109 1.251806 0.069896 0.002886 -0.575645 0.814702 
1520530397.80635 1.092581 -0.234024 1.188328 0.092290 -0.031331 -0.544415 0.833134 
1520530397.85635 1.124307 -0.316666 1.130018 0.117974 -0.066194 -0.509175 0.849965 
1520530397.90635 1.160199 -0.399210 1.080384 0.137545 -0.095522 -0.466105 0.868736 
1520530397.95635 1.199473 -0.477472 1.040962 0.161898 -0.122657 -0.424463 0.882369 
1520530398.00635 1.238816 -0.550305 1.011175 0.181158 -0.139955 -0.381700 0.895488 
1520530398.05635 1.273602 -0.618812 0.992472 0.202324 -0.152392 -0.344806 0.903853 
1520530398.10635 1.302553 -0.684087 0.985781 0.220657 -0.157107 -0.305542 0.912837 
1520530398.15635 1.323214 -0.746606 0.989132 0.227027 -0.156187 -0.268613 0.922990 
1520530398.20635 1.333788 -0.806589 1.005125 0.221411 -0.149661 -0.233131 0.935002 
1520530398.25635 1.332521 -0.862348 1.032654 0.205637 -0.141453 -0.202459 0.946950 
1520530398.30635 1.320660 -0.914898 1.073452 0.174510 -0.142028 -0.174549 0.958596 
1520530398.35635 1.297738 -0.962357 1.125591 0.136643 -0.142638 -0.151391 0.968537 
1520530398.40635 1.262032 -1.002717 1.185591 0.098114 -0.134629 -0.141729 0.975788 
1520530398.45635 1.215911 -1.034776 1.253848 0.057564 -0.127357 -0.138503 0.980451 
1520530398.50635 1.165954 -1.056520 1.319510 0.017608 -0.119913 -0.139538 0.982772 
1520530398.55635 1.107752 -1.066963 1.386448 -0.020745 -0.102968 -0.153332 0.982576 
1520530398.60635 1.044780 -1.068091 1.448123 -0.057411 -0.086305 -0.171369 0.979739 
1520530398.65635 0.977420 -1.061167 1.501957 -0.092479 -0.069401 -0.195176 0.973929 
1520530398.70635 0.906954 -1.046420 1.544300 -0.116459 -0.054993 -0.223958 0.966052 
1520530398.75635 0.835004 -1.025968 1.573824 -0.131156 -0.041097 -0.255756 0.956921 
1520530398.80635 0.762548 -1.000261 1.589429 -0.140332 -0.030655 -0.289817 0.946242 
1520530398.85635 0.689521 -0.968065 1.590075 -0.145992 -0.024607 -0.327805 0.933073 
1520530398.90635 0.617085 -0.931305 1.576821 -0.150182 -0.021040 -0.365824 0.918246 
1520530398.95635 0.545205 -0.889804 1.548337 -0.144546 -0.022985 -0.407041 0.901607 
1520530399.00635 0.476181 -0.843805 1.506625 -0.124310 -0.026263 -0.450223 0.883831 
1520530399.05635 0.412200 -0.791444 1.455856 -0.098987 -0.035110 -0.493138 0.863588 
1520530399.10635 0.356775 -0.733060 1.399590 -0.074203 -0.054426 -0.535935 0.839229 
1520530399.15635 0.310463 -0.667872 1.342349 -0.053675 -0.076572 -0.575775 0.812243 
1520530399.20635 0.273351 -0.594443 1.283861 -0.031388 -0.100000 -0.617215 0.779782 
1520530399.25635 0.245391 -0.517107 1.227028 -0.016742 -0.126998 -0.655318 0.744412 
1520530399.30635 0.225790 -0.433601 1.174110 -0.003721 -0.150151 -0.692965 0.705153 
1520530399.35635 0.214551 -0.346482 1.126525 0.008633 -0.173192 -0.728686 0.662531 
1520530399.40635 0.210827 -0.257990 1.084959 0.015974 -0.197580 -0.760697 0.618100 
1520530399.45635 0.212000 -0.169721 1.051527 0.022412 -0.213061 -0.789590 0.575022 
1520530399.50635 0.216094 -0.082433 1.027235 0.030669 -0.218398 -0.817007 0.532787 
1520530399.55635 0.221470 0.002827 1.013731 -0.043549 0.216715 0.843350 -0.489794 
1520530399.60635 0.225862 0.085604 1.011909 -0.058399 0.208463 0.866710 -0.449385 
1520530399.65635 0.228352 0.162889 1.021891 -0.075960 0.197710 0.885685 -0.413162 
1520530399.70635 0.226819 0.233269 1.043310 -0.092191 0.180642 0.902064 -0.380986 
1520530399.75635 0.218900 0.296528 1.074353 -0.099779 0.161371 0.916917 -0.351094 
1520530399.80635 0.203600 0.354056 1.113040 -0.103876 0.140924 0.928621 -0.327130 
1520530399.85635 0.179695 0.406707 1.156976 -0.102206 0.119781 0.937956 -0.308941 
1520530399.90635 0.147888 0.453935 1.204153 -0.099839 0.095168 0.944539 -0.298028 
1520530399.95635 0.107919 0.495201 1.254048 -0.098816 0.061160 0.949968 -0.289922 
1520530400.00635 0.060540 0.529490 1.305458 -0.097216 0.024122 0.953303 -0.284923 
1520530400.05635 0.006921 0.555858 1.358328 -0.091807 -0.011579 0.954737 -0.282693 
1520530400.10635 -0.051693 0.573730 1.410380 -0.083857 -0.043691 0.954122 -0.284095 
1520530400.15635 -0.114342 0.584664 1.460127 -0.070681 -0.069960 0.952300 -0.288504 
1520530400.20635 -0.180618 0.590201 1.506393 -0.054240 -0.087487 0.948800 -0.298635 
1520530400.25635 -0.248525 0.590281 1.548098 -0.037302 -0.099279 0.943237 -0.314731 
1520530400.30635 -0.317914 0.584497 1.585172 -0.021585 -0.113292 0.934854 -0.335779 
1520530400.35635 -0.388349 0.573132 1.616552 -0.008598 -0.131904 0.922655 -0.362264 
1520530400.40635 -0.460593 0.556496 1.640676 0.001473 -0.146351 0.908001 -0.392572 
1520530400.45635 -0.534651 0.535102 1.655971 0.009042 -0.153464 0.891489 -0.426163 
1520530400.50635 -0.608131 0.510528 1.661954 0.011047 -0.152518 0.872251 -0.464537 
1520530400.55635 -0.681740 0.480891 1.658051 -0.017162 0.146109 -0.850302 0.505315 
1520530400.60635 -0.753389 0.447561 1.644692 -0.023272 0.139332 -0.827187 0.543882 
1520530400.65635 -0.821637 0.411570 1.622120 -0.025770 0.132747 -0.803764 0.579377 
1520530400.70635 -0.886649 0.374517 1.591091 -0.025607 0.122531 -0.780679 0.612267 
1520530400.75635 -0.947339 0.335089 1.551117 -0.021398 0.105389 -0.754711 0.647183 
1520530400.80635 -1.002012 0.293139 1.503649 -0.007480 0.086962 -0.727301 0.680746 
1520530400.85635 -1.049375 0.246440 1.452369 0.010050 0.067570 -0.699254 0.711602 
1520530400.90635 -1.087970 0.196729 1.401278 0.030380 0.048649 -0.670181 0.739978 
1520530400.95635 -1.117897 0.143058 1.352376 0.051093 0.030261 -0.640158 0.765945 
1520530401.00635 -1.139208 0.085612 1.308282 0.069970 0.016540 -0.605555 0.792549 
1520530401.05635 -1.152666 0.023548 1.270708 0.084807 0.003876 -0.563161 0.821975 
1520530401.10635 -1.158258 -0.041629 1.240600 0.101837 -0.006326 -0.515238 0.850952 
1520530401.15635 -1.156747 -0.109430 1.219602 0.114830 -0.014006 -0.464168 0.878161 
1520530401.20635 -1.149454 -0.178003 1.208597 0.121729 -0.018753 -0.415548 0.901194 
1520530401.25635 -1.137760 -0.247019 1.211201 0.116523 -0.022550 -0.369908 0.921457 
1520530401.30635 -1.122521 -0.313538 1.228910 0.103730 -0.024481 -0.324761 0.939772 
1520530401.35635 -1.102800 -0.374417 1.260480 0.083452 -0.024524 -0.279924 0.956074 
1520530401.40635 -1.079604 -0.428359 1.302806 0.054968 -0.017995 -0.236937 0.969802 
1520530401.45635 -1.053998 -0.473525 1.352227 0.024681 -0.009724 -0.195963 0.980252 
1520530401.50635 -1.023893 -0.509679 1.405707 -0.006090 -0.005751 -0.151845 0.988369 
1520530401.55635 -0.990291 -0.536392 1.457880 -0.033587 -0.002490 -0.105157 0.993885 
1520530401.60635 -0.953579 -0.554868 1.505070 -0.057412 0.002262 -0.055418 0.996809 
1520530401.65635 -0.914286 -0.565167 1.545123 -0.078557 0.007591 -0.005027 0.996868 
1520530401.70635 -0.873859 -0.567195 1.575441 -0.100250 0.014356 0.045402 0.993822 
1520530401.75635 -0.832561 -0.560835 1.593771 -0.119345 0.020726 0.100396 0.987546 
1520530401.80635 -0.789917 -0.546616 1.597889 -0.132235 0.023091 0.160007 0.977946 
1520530401.85635 -0.748247 -0.524160 1.587448 -0.134718 0.025866 0.222682 0.965192 
1520530401.90635 -0.707603 -0.493266 1.563128 -0.132072 0.026069 0.286338 0.948624 
1520530401.95635 -0.670209 -0.455225 1.525068 -0.123018 0.031700 0.342382 0.930933 
1520530402.00635 -0.638195 -0.409889 1.476156 -0.106942 0.042099 0.389935 0.913642 
1520530402.05635 -0.612848 -0.355642 1.418933 -0.080124 0.052155 0.436000 0.894854 
1520530402.10635 -0.596455 -0.293575 1.356819 -0.050255 0.070358 0.480579 0.872679 
1520530402.15635 -0.587817 -0.222954 1.293783 -0.022596 0.088389 0.527153 0.844859 
1520530402.20635 -0.587889 -0.145359 1.231671 -0.000694 0.109109 0.573940 0.811596 
1520530402.25635 -0.595240 -0.060826 1.173364 0.018544 0.125994 0.619613 0.774507 
1520530402.30635 -0.609647 0.029664 1.120635 0.040089 0.140666 0.663710 0.733549 
1520530402.35635 -0.630713 0.123436 1.075537 0.063219 0.155870 0.704316 0.689671 
1520530402.40635 -0.656119 0.218936 1.040868 0.082775 0.171994 0.740898 0.643923 
1520530402.45635 -0.683628 0.314689 1.016707 0.098458 0.187007 0.773191 0.597921 
1520530402.50635 -0.710218 0.408976 1.004410 0.110974 0.194381 0.801839 0.554036 
1520530402.55635 -0.733018 0.500767 1.005001 0.126317 0.186618 0.825902 0.516821 
1520530402.60635 -0.750509 0.586748 1.017635 0.136475 0.175899 0.845880 0.484687 
1520530402.65635 -0.761185 0.665733 1.042242 0.143545 0.157427 0.863617 0.456922 
1520530402.70635 -0.764687 0.735650 1.076920 0.145978 0.136258 0.878162 0.434689 
1520530402.75635 -0.760658 0.795386 1.120702 0.144588 0.112293 0.890679 0.416143 
1520530402.80635 -0.748568 0.845430 1.172125 0.137116 0.084676 0.902072 0.400369 
1520530402.85635 -0.728767 0.885334 1.227736 0.127157 0.055350 0.910407 0.389777 
1520530402.90635 -0.702025 0.916053 1.286479 0.115334 0.022426 0.918357 0.377909 
1520530402.95635 -0.670075 0.937158 1.347232 0.102943 -0.012899 0.924340 0.367196 
1520530403.00635 -0.635144 0.949125 1.408159 0.088596 -0.048840 0.929150 0.355592 
1520530403.05635 -0.597701 0.951830 1.466949 0.071167 -0.082213 0.932254 0.345078 
1520530403.10635 -0.557600 0.946331 1.522637 0.052295 -0.115192 0.931598 0.340766 
1520530403.15635 -0.515443 0.933728 1.572690 0.037390 -0.144470 0.929469 0.337369 
1520530403.20635 -0.469668 0.916581 1.612875 0.022292 -0.162639 0.926525 0.338530 
1520530403.25635 -0.419153 0.893611 1.643098 0.007496 -0.170023 0.921062 0.350257 
1520530403.30635 -0.363613 0.865543 1.662904 -0.004135 -0.174139 0.911861 0.371711 
1520530403.35635 -0.303336 0.834126 1.670858 -0.011433 -0.175624 0.899138 0.400719 
1520530403.40635 -0.238128 0.799454 1.667116 -0.014051 -0.173039 0.885652 0.430674 
1520530403.45635 -0.170405 0.760797 1.651462 -0.011134 -0.165032 0.870864 0.462857 
1520530403.50635 -0.100877 0.717965 1.624824 -0.006942 -0.155461 0.852319 0.499335 
1520530403.55635 -0.031299 0.671216 1.586340 0.000436 -0.143378 0.832329 0.535416 
1520530403.60635 0.035622 0.620569 1.537853 0.012300 -0.122890 0.812551 0.569656 
1520530403.65635 0.098664 0.565415 1.481694 0.025590 -0.094275 0.790512 0.604606 
1520530403.70635 0.156343 0.504804 1.421746 0.039662 -0.065685 0.764530 0.640005 
1520530403.75635 0.205809 0.438845 1.361413 0.055350 -0.040997 0.732721 0.677035 
1520530403.80635 0.244753 0.367679 1.302492 0.074824 -0.018240 0.696593 0.713321 
1520530403.85635 0.272372 0.292380 1.247875 0.098700 -0.000176 0.657337 0.747105 
1520530403.90635 0.289537 0.214541 1.199731 0.126480 0.014202 0.616951 0.776642 
1520530403.95635 0.298597 0.135084 1.159312 0.151942 0.025825 0.575036 0.803480 
1520530404.00635 0.301721 0.055256 1.126831 0.166678 0.039259 0.531522 0.829555 
1520530404.05635 0.300381 -0.024264 1.103506 0.174696 0.046146 0.487770 0.854068 
1520530404.10635 0.296500 -0.103259 1.089533 0.174323 0.053083 0.445500 0.876540 
1520530404.15635 0.292287 -0.181074 1.084898 0.170912 0.057452 0.404048 0.896791 
1520530404.20635 0.288905 -0.257250 1.091826 0.166943 0.063385 0.365266 0.913615 
1520530404.25635 0.288230 -0.330661 1.111977 0.156060 0.067256 0.330380 0.928424 
1520530404.30635 0.291143 -0.399380 1.143874 0.137161 0.068754 0.301406 0.941071 
1520530404.35635 0.299084 -0.462235 1.187214 0.108646 0.070621 0.277440 0.951964 
1520530404.40635 0.312508 -0.515060 1.240165 0.083393 0.073064 0.256283 0.960222 
1520530404.45635 0.332346 -0.558560 1.299868 0.049932 0.069037 0.244859 0.965808 
1520530404.50635 0.358940 -0.594699 1.361085 0.023888 0.065455 0.233617 0.969829 
1520530404.55635 0.391688 -0.625271 1.422058 -0.000730 0.062813 0.230240 0.971104 
1520530404.60635 0.429388 -0.649242 1.479960 -0.021330 0.064432 0.234308 0.969790 
1520530404.65635 0.473544 -0.667240 1.534823 -0.041996 0.064600 0.238297 0.968131 
1520530404.70635 0.523606 -0.678874 1.584105 -0.066921 0.061752 0.248982 0.964218 
1520530404.75635 0.578390 -0.685233 1.628132 -0.094352 0.058680 0.258146 0.959695 
1520530404.80635 0.638483 -0.684310 1.665544 -0.114448 0.050836 0.279101 0.952061 
1520530404.85635 0.702084 -0.678412 1.695384 -0.127723 0.048267 0.305102 0.942481 
1520530404.90635 0.769203 -0.669021 1.717212 -0.139668 0.044622 0.331194 0.932101 
1520530404.95635 0.839965 -0.658190 1.730487 -0.147236 0.030572 0.358015 0.921527 
1520530405.00635 0.912349 -0.643265 1.733520 -0.147032 0.012619 0.390065 0.908885 
1520530405.05635 0.984681 -0.624694 1.725412 -0.146421 0.002199 0.423273 0.894090 
1520530405.10635 1.058188 -0.603133 1.705966 -0.137134 -0.002710 0.459107 0.877729 
1520530405.15635 1.131472 -0.575925 1.675353 -0.129458 0.001337 0.501753 0.855268 
1520530405.20635 1.203158 -0.542864 1.634231 -0.117412 0.011952 0.539964 0.833373 
1520530405.25635 1.272218 -0.503509 1.583603 -0.102569 0.024472 0.578747 0.808661 
1520530405.30635 1.336187 -0.459294 1.527490 -0.083899 0.034718 0.611544 0.785983 
1520530405.35635 1.392354 -0.411437 1.468913 -0.066366 0.048151 0.639649 0.764281 
1520530405.40635 1.440483 -0.359403 1.409939 -0.054631 0.065908 0.669776 0.737612 
1520530405.45635 1.482672 -0.303927 1.353000 -0.040292 0.077760 0.698219 0.710507 
1520530405.50635 1.515471 -0.243612 1.295826 -0.021990 0.096038 0.728837 0.677561 
1520530405.55635 1.541022 -0.178914 1.242031 -0.009532 0.108939 0.756637 0.644626 
1520530405.60635 1.554559 -0.109090 1.192477 0.006085 0.127786 0.784699 0.606532 
1520530405.65635 1.558944 -0.037281 1.151311 0.019399 0.144663 0.814112 0.562066 
1520530405.70635 1.555368 0.034932 1.119745 0.029864 0.159266 0.838895 0.519613 
1520530405.75635 1.543875 0.108210 1.096377 0.044757 0.169377 0.863753 0.472481 
1520530405.80635 1.528324 0.181231 1.080699 0.057110 0.172382 0.886273 0.426079 
1520530405.85635 1.509943 0.252759 1.073102 0.064496 0.174206 0.905145 0.382369 
1520530405.90635 1.490369 0.322531 1.072029 0.067656 0.173910 0.921235 0.341326 
1520530405.95635 1.471136 0.390433 1.077179 0.070273 0.171867 0.934025 0.305156 
1520530406.00635 1.455871 0.455330 1.089957 0.068212 0.166670 0.943782 0.277207 
1520530406.05635 1.446168 0.518732 1.111486 0.069160 0.157929 0.950528 0.258402 
1520530406.10635 1.440667 0.579215 1.141645 0.079573 0.150711 0.955516 0.240713 
1520530406.15635 1.442831 0.634743 1.180450 0.092023 0.132177 0.958887 0.233662 
1520530406.20635 1.453145 0.682159 1.225160 0.095004 0.107654 0.963223 0.227126 
1520530406.25635 1.470840 0.722334 1.274583 0.093711 0.071458 0.966122 0.229610 
1520530406.30635 1.494809 0.754518 1.325194 0.090712 0.040588 0.967712 0.231640 
1520530406.35635 1.525969 0.782802 1.374881 0.083023 -0.000644 0.967376 0.239356 
1520530406.40635 1.560951 0.803186 1.417335 0.080639 -0.023118 0.964905 0.248839 
1520530406.45635 1.599985 0.817794 1.451947 0.078946 -0.040127 0.961532 0.260025 
1520530406.50635 1.642710 0.826807 1.480475 0.075316 -0.059256 0.955784 0.278016 
1520530407.60635 1.191794 -0.002512 0.999794 0.211348 -0.003434 0.132222 0.968420 
1520530407.65635 1.070132 -0.017564 0.996300 0.212433 -0.023121 0.065434 0.974708 
1520530407.70635 0.945491 -0.023347 0.997314 0.206477 -0.041693 -0.003510 0.977557 
1520530407.75635 0.820722 -0.019756 1.001476 0.195649 -0.057333 -0.072102 0.976338 
1520530407.80635 0.696205 -0.007673 1.006726 0.186459 -0.066962 -0.136531 0.970623 
1520530407.85635 0.574887 0.011850 1.012907 0.179287 -0.067034 -0.194973 0.961950 
1520530407.90635 0.459024 0.038934 1.021696 0.172954 -0.065057 -0.249319 0.950629 
1520530407.95635 0.349690 0.071518 1.033976 0.167190 -0.059027 -0.299739 0.937401 
1520530408.00635 0.247389 0.107150 1.049400 0.159006 -0.050728 -0.344506 0.923829 
1520530408.05635 0.152301 0.146014 1.066878 0.153409 -0.044979 -0.387406 0.907942 
1520530408.10635 0.064125 0.185127 1.086199 0.144322 -0.041008 -0.428285 0.891101 
1520530408.15635 -0.017604 0.223834 1.106963 0.134846 -0.038382 -0.467241 0.872943 
1520530408.20635 -0.093839 0.261116 1.127921 0.125472 -0.037392 -0.503672 0.853916 
1520530408.25635 -0.165834 0.295245 1.149173 0.113231 -0.039193 -0.536118 0.835596 
1520530408.30635 -0.234587 0.326384 1.171385 0.102317 -0.038057 -0.563755 0.818696 
1520530408.35635 -0.301012 0.353483 1.196070 0.092785 -0.032343 -0.590142 0.801298 
1520530408.40635 -0.364044 0.376341 1.225700 0.081906 -0.023705 -0.613265 0.785261 
1520530408.45635 -0.422864 0.394477 1.260359 0.067634 -0.012256 -0.633886 0.770366 
1520530408.50635 -0.477398 0.408350 1.298546 0.052455 0.000153 -0.649359 0.758671 
1520530408.55635 -0.528073 0.418109 1.340945 0.036336 0.018276 -0.663695 0.746897 
1520530408.60635 -0.571756 0.425020 1.385396 0.023713 0.032607 -0.678447 0.733543 
1520530408.65635 -0.610736 0.427343 1.430194 0.007648 0.045636 -0.688041 0.724195 
1520530408.70635 -0.645156 0.425164 1.474503 -0.006529 0.059160 -0.691870 0.719565 
1520530408.75635 -0.675438 0.417387 1.518169 -0.020875 0.072798 -0.690589 0.719272 
